"Read Position"	"SRR11711678"	"SRR11711679"	"SRR11711680"	"SRR11711681"	"SRR11711682"	"SRR11711683"	"SRR11711684"	"SRR11711685"	"SRR11711686"	"SRR11711687"	"SRR11711688"	"SRR11711689"	"SRR11711690"	"SRR11711691"	"SRR11711692"	"SRR11711693"	"SRR11711695"	"SRR11711706"	"SRR11711717"	"SRR11711728"	"SRR11711739"	"SRR11711760"	"SRR11711771"	"SRR11711782"	"SRR11711793"	"SRR11711804"	"SRR11711805"	"SRR11711806"	"SRR11711807"	"SRR11711808"	"SRR11711809"	"SRR11711810"	"SRR11711811"	"SRR11711812"	"SRR11711813"	"SRR11711814"	"SRR11711815"	"SRR11711816"	"SRR11711817"	"SRR11711818"	"SRR11711819"	"SRR11711820"	"SRR11711821"	"SRR11711822"	"SRR11711823"	"SRR11711824"	"SRR11711825"	"SRR11711826"	"SRR11711827"	"SRR11711828"	"SRR11711833"	"SRR11711844"	"SRR11711855"	"SRR11711866"	"SRR11711877"	"SRR11711888"	"SRR11711899"	"SRR11711907"	"SRR11711908"	"SRR11711909"	"SRR11711910"	"SRR11711911"	"SRR11711912"	"SRR11711913"	"SRR11711914"	"SRR11711915"	"SRR11711916"	"SRR11711927"	"SRR11711938"	"SRR11711949"	"SRR11711950"	"SRR11711951"
29	44.3232	44.4348	44.3759	44.369	44.371500000000005	44.3744	49.1122	44.42	44.3395	44.2333	44.311	44.2716	44.291000000000004	44.2817	44.3153	44.341	49.0569	49.102000000000004	49.072500000000005	45.5843	45.5531	45.555299999999995	45.5478	44.1921	44.2612	44.21	44.026700000000005	44.074999999999996	44.1183	44.0782	44.0503	44.0258	44.0778	44.054	43.9218	43.9371	44.2406	43.916	43.9321	43.9076	43.9016	43.9697	43.898399999999995	43.8603	43.9144	44.316	44.3863	44.2511	44.3343	44.284800000000004	44.3262	44.3287	44.3001	44.341	44.338300000000004	49.0306	49.0505	44.3572	44.4221	44.3842	49.0781	44.1995	44.3547	44.376599999999996	44.3564	44.4349	45.5456	45.528400000000005	45.5741	45.5658	44.2177	44.2419
30	44.539899999999996	44.6205	44.6438	44.663000000000004	44.644800000000004	44.6608	49.4242	44.6706	45.1986	44.5581	44.5854	44.6128	44.6064	44.623000000000005	44.6697	44.6649	49.4702	49.4618	49.4374	45.5527	45.6016	45.581700000000005	45.6085	44.038199999999996	44.128499999999995	44.0847	43.9512	44.0191	44.048300000000005	43.9647	44.022299999999994	44.0683	44.0355	44.020199999999996	44.0146	44.0627	44.1198	43.9974	44.0507	44.0565	44.0779	44.099500000000006	44.102799999999995	44.053	44.1259	44.2778	44.2738	44.1071	44.2968	44.310500000000005	44.2723	44.3515	44.278600000000004	44.2843	44.3633	49.4491	49.466	44.5832	44.5379	44.6076	49.4425	44.1785	44.5967	44.602000000000004	44.6178	44.6064	45.5515	45.583200000000005	45.5672	45.6014	44.1373	44.0955
31	44.4238	44.5508	44.5653	44.541199999999996	44.5374	44.592	49.3621	44.590999999999994	44.5816	44.4781	44.4829	44.471	44.502399999999994	44.4897	44.485400000000006	44.5435	49.4041	49.3705	49.442	45.671	45.7765	45.712399999999995	45.739000000000004	44.3572	44.4613	44.4298	44.2168	44.2175	44.2627	44.254	44.256099999999996	44.2681	44.2436	44.2878	44.0685	44.091	44.457	44.102999999999994	44.1383	44.1393	44.105	44.1263	44.0592	44.190200000000004	44.143	44.466	44.497	44.4684	44.5174	44.4871	44.5295	44.5507	44.4581	44.547599999999996	44.5557	49.3488	49.41	44.5115	44.581900000000005	44.6127	49.382	44.485400000000006	44.5057	44.557900000000004	44.624	44.6001	45.7367	45.757799999999996	45.7605	45.7699	44.4777	44.4039
32	44.173	44.2153	44.2077	44.244099999999996	44.162800000000004	44.154199999999996	49.040499999999994	44.2344	44.1452	44.1411	44.1623	44.1725	44.1601	44.13	44.183299999999996	44.191900000000004	49.0494	49.065799999999996	49.1025	45.2548	45.3418	45.265899999999995	45.2694	43.8798	43.9105	43.8878	43.6569	43.627700000000004	43.701499999999996	43.633300000000006	43.6655	43.634	43.677899999999994	43.669000000000004	43.593199999999996	43.7018	43.8945	43.697599999999994	43.7401	43.6959	43.7253	43.723299999999995	43.6808	43.6711	43.751200000000004	43.9407	43.984	43.865500000000004	43.9842	43.9845	44.0379	43.9668	43.9941	43.9778	44.0118	49.0199	49.0835	44.0813	44.181599999999996	44.1141	49.0497	43.892199999999995	44.1445	44.1414	44.152	44.189099999999996	45.2309	45.257	45.2703	45.3275	43.8748	43.8945
33	44.5774	44.686	44.7219	44.6945	44.6544	44.7137	49.5571	44.6995	44.9429	44.5937	44.6393	44.6719	44.6615	44.6574	44.6286	44.640800000000006	49.5443	49.539899999999996	49.536	45.825700000000005	45.9591	45.9381	45.9324	44.5331	44.6034	44.571	44.4677	44.5028	44.5294	44.493	44.515100000000004	44.4711	44.471500000000006	44.499	44.3176	44.358599999999996	44.5832	44.2686	44.405499999999996	44.3357	44.3617	44.360699999999994	44.3225	44.3654	44.3944	44.6486	44.6878	44.6061	44.684400000000004	44.676300000000005	44.7034	44.6574	44.6917	44.7043	44.7198	49.4807	49.5426	44.6639	44.7068	44.702999999999996	49.5402	44.6483	44.722699999999996	44.6622	44.6839	44.702999999999996	45.9066	45.9252	45.923	45.9104	44.6337	44.641799999999996
34	44.4307	44.502199999999995	44.5326	44.4514	44.5156	44.471500000000006	48.373	44.5561	44.5338	44.4192	44.5318	44.4666	44.4735	44.4912	44.4797	44.534800000000004	48.301899999999996	48.3111	48.316199999999995	45.137100000000004	45.264500000000005	45.297	45.31	44.0705	44.168	44.1463	44.4424	44.461600000000004	44.425399999999996	44.4159	44.41	44.465500000000006	44.398199999999996	44.4668	44.2817	44.371100000000006	44.149699999999996	44.316100000000006	44.289699999999996	44.2857	44.2696	44.3418	44.2888	44.3005	44.3691	44.5902	44.6076	44.0964	44.5912	44.596599999999995	44.6503	44.6855	44.5681	44.5972	44.610699999999994	48.3369	48.2587	44.5686	44.6659	44.6433	48.261199999999995	44.1745	44.592999999999996	44.5937	44.6553	44.629000000000005	45.2928	45.3153	45.3419	45.2528	44.1988	44.2057
35	44.546	44.5791	44.6438	44.6111	44.595800000000004	44.6021	49.0837	44.6242	44.431599999999996	44.4922	44.5301	44.5324	44.5057	44.548300000000005	44.554100000000005	44.5387	49.0571	49.045899999999996	49.0143	45.5305	45.6836	45.641	45.6948	44.434200000000004	44.4187	44.3846	43.9187	43.941	43.9633	43.9292	43.944100000000006	43.939499999999995	43.9546	43.9807	43.9679	43.9428	44.4264	43.9496	43.976	43.9271	43.9848	44.034800000000004	43.9908	43.9749	44.0164	44.2264	44.2581	44.446799999999996	44.2329	44.2073	44.243700000000004	44.2192	44.196000000000005	44.2187	44.288	49.006699999999995	48.9746	44.5689	44.5922	44.6041	48.9792	44.4703	44.6539	44.59	44.648700000000005	44.6046	45.6076	45.6755	45.6673	45.6747	44.4116	44.3874
36	45.1514	45.1927	45.196	45.2233	45.2059	45.2471	49.4777	45.2849	44.677	45.1717	45.2617	45.1925	45.2217	45.2308	45.2403	45.224	49.540299999999995	49.4756	49.5369	45.854	45.982800000000005	45.974900000000005	45.9511	44.5644	44.6809	44.6741	44.7883	44.8356	44.803399999999996	44.8185	44.818000000000005	44.8751	44.8823	44.8191	44.435900000000004	44.5586	44.6366	44.4844	44.567299999999996	44.4961	44.5334	44.4962	44.493700000000004	44.484	44.5342	45.002399999999994	45.0649	44.6287	45.0268	44.986399999999996	45.0045	45.0295	45.0379	45.0718	45.0918	49.465599999999995	49.5377	45.163199999999996	45.2823	45.3251	49.5428	44.7066	45.3279	45.2624	45.334799999999994	45.286300000000004	45.9365	45.9162	45.9441	45.968199999999996	44.6931	44.704
37	44.6445	44.6706	44.703900000000004	44.6751	44.6644	44.717600000000004	48.6732	44.730799999999995	44.4384	44.5853	44.6383	44.6384	44.6511	44.6759	44.6419	44.6906	48.692	48.7544	48.7153	45.602199999999996	45.692	45.719100000000005	45.752900000000004	44.4834	44.542500000000004	44.5499	43.991	44.019200000000005	44.0412	44.0522	44.0235	44.0353	44.1126	44.115700000000004	44.223099999999995	44.2497	44.548700000000004	44.212	44.284600000000005	44.2665	44.2504	44.3104	44.2323	44.2598	44.2738	44.339800000000004	44.3392	44.562400000000004	44.371100000000006	44.3318	44.3634	44.4115	44.3511	44.3566	44.4097	48.6607	48.7294	44.508199999999995	44.541399999999996	44.596000000000004	48.7113	44.5455	44.5741	44.5565	44.5708	44.5849	45.7429	45.6763	45.6702	45.7082	44.561299999999996	44.5658
38	44.3891	44.4165	44.4307	44.4016	44.4644	44.4489	48.9769	44.4364	44.4691	44.3701	44.439299999999996	44.473600000000005	44.4153	44.4152	44.453900000000004	44.4166	49.0001	48.9533	48.9925	45.2213	45.325900000000004	45.311800000000005	45.285	44.2895	44.333299999999994	44.2469	43.776900000000005	43.7617	43.7787	43.759100000000004	43.7801	43.8318	43.782700000000006	43.798700000000004	43.7671	43.8431	44.2674	43.8007	43.8342	43.797599999999996	43.8821	43.8641	43.8343	43.8665	43.8504	44.1401	44.135799999999996	44.314	44.1634	44.0907	44.1838	44.1671	44.0953	44.1642	44.1683	48.9443	48.9443	44.3538	44.3819	44.4015	48.9405	44.2995	44.3738	44.373200000000004	44.3813	44.3932	45.284600000000005	45.2922	45.266	45.313199999999995	44.2988	44.3024
39	44.7861	44.8928	44.9295	44.8696	44.9144	44.9232	48.9885	44.9357	44.5066	44.8158	44.8221	44.778800000000004	44.8348	44.775	44.7755	44.8176	49.0133	49.022	49.0831	45.862700000000004	45.9944	45.975899999999996	45.995000000000005	44.2408	44.3474	44.3005	43.9893	44.046800000000005	44.095099999999995	44.0817	44.018	44.0689	44.063900000000004	44.0782	44.0255	44.0914	44.311099999999996	44.0695	44.093700000000005	44.087199999999996	44.0863	44.1584	44.1184	44.1115	44.1138	44.5984	44.5938	44.3301	44.6037	44.5978	44.6349	44.6509	44.6139	44.6518	44.6118	48.9615	48.9808	44.7358	44.7759	44.807	48.9924	44.3069	44.793699999999994	44.7932	44.8177	44.793699999999994	45.867799999999995	45.9497	45.979	46.0451	44.3375	44.3669
40	44.445499999999996	44.5294	44.4687	44.465700000000005	44.5131	44.4778	48.7431	44.576100000000004	44.1793	44.3906	44.4538	44.466899999999995	44.454	44.433499999999995	44.449600000000004	44.4747	48.7902	48.7047	48.7033	45.2231	45.3282	45.3887	45.36	43.9178	43.992799999999995	44.0177	44.219500000000004	44.2603	44.236799999999995	44.278099999999995	44.217600000000004	44.2684	44.2659	44.332100000000004	43.8908	43.9634	44.03	43.952000000000005	43.9679	44.000499999999995	43.9681	43.9843	43.9902	43.947599999999994	44.0088	44.1573	44.1903	43.996	44.2072	44.1651	44.236799999999995	44.2284	44.1523	44.2198	44.2269	48.640499999999996	48.6638	44.3816	44.443599999999996	44.4454	48.7025	43.9763	44.433099999999996	44.4628	44.4759	44.4824	45.3015	45.325199999999995	45.3478	45.3539	44.012499999999996	44.06
41	44.1399	44.1822	44.2054	44.2023	44.2142	44.163000000000004	49.2229	44.2119	43.763400000000004	44.0711	44.0989	44.0954	44.0688	44.1368	44.1138	44.1115	49.2158	49.2722	49.250899999999994	45.1858	45.304899999999996	45.3311	45.3636	43.5726	43.7035	43.7033	43.8614	43.904900000000005	43.9352	43.9048	43.938100000000006	43.969500000000004	43.9124	43.967299999999994	43.5674	43.6535	43.7179	43.5839	43.6224	43.615700000000004	43.595099999999995	43.653	43.6047	43.6399	43.6742	43.9187	43.9158	43.704	43.9646	43.9161	43.9609	43.979	43.8897	43.9768	43.9604	49.15	49.2192	44.1238	44.1573	44.167699999999996	49.237700000000004	43.7211	44.2027	44.144299999999994	44.1918	44.1877	45.256800000000005	45.272	45.3438	45.335	43.7629	43.763400000000004
42	44.5856	44.6837	44.5668	44.6029	44.624399999999994	44.623200000000004	48.4881	44.634800000000006	44.649699999999996	44.5526	44.5439	44.51	44.608799999999995	44.575700000000005	44.5899	44.6361	48.424299999999995	48.5008	48.4863	45.671499999999995	45.773399999999995	45.7008	45.6727	44.4683	44.601400000000005	44.5726	43.946200000000005	43.985	44.0178	44.0057	44.0017	44.0234	44.0128	44.0105	44.1523	44.2196	44.557900000000004	44.2081	44.2163	44.1574	44.2084	44.2803	44.2009	44.222699999999996	44.2321	44.4495	44.5018	44.5489	44.486399999999996	44.4996	44.5196	44.528800000000004	44.5075	44.480799999999995	44.5105	48.3991	48.4154	44.5421	44.5686	44.6257	48.470800000000004	44.6025	44.6117	44.5906	44.601400000000005	44.6313	45.6628	45.7016	45.702	45.6657	44.5986	44.5943
43	44.474399999999996	44.5292	44.533699999999996	44.527699999999996	44.4615	44.5472	48.5909	44.5113	44.5986	44.4122	44.471199999999996	44.4956	44.4443	44.4902	44.4823	44.5036	48.5496	48.6274	48.6134	45.2541	45.379599999999996	45.4179	45.3844	44.1748	44.1906	44.155699999999996	43.8838	43.8972	43.9165	43.9733	43.912099999999995	43.8874	43.979600000000005	43.9456	44.007200000000005	44.0137	44.1254	43.995200000000004	44.028	44.0248	44.0383	44.041000000000004	43.9899	44.047599999999996	44.0395	44.270700000000005	44.2462	44.1757	44.2575	44.2321	44.2432	44.2588	44.2242	44.2933	44.276900000000005	48.6162	48.5853	44.4241	44.399100000000004	44.3934	48.5503	44.1757	44.411899999999996	44.4485	44.4296	44.4544	45.391799999999996	45.367200000000004	45.362	45.4188	44.1908	44.2137
44	44.4029	44.4063	44.4025	44.390299999999996	44.4163	44.4296	48.579899999999995	44.445800000000006	43.8486	44.299	44.3046	44.3742	44.3426	44.345099999999995	44.3669	44.278099999999995	48.5916	48.550399999999996	48.61	45.397999999999996	45.413	45.445	45.4495	44.2429	44.170500000000004	44.1509	43.9853	44.0237	44.018299999999996	44.0124	44.0526	44.0394	44.0325	44.0317	43.8541	43.8837	44.1819	43.8347	43.8884	43.8675	43.8908	43.871	43.828	43.851800000000004	43.9158	44.3215	44.263999999999996	44.1913	44.3306	44.268	44.3698	44.3623	44.3059	44.344699999999996	44.3018	48.5345	48.5632	44.3666	44.4369	44.4452	48.5769	44.2132	44.428	44.4215	44.439	44.4246	45.3582	45.400600000000004	45.3987	45.4401	44.1846	44.1778
45	44.9355	45.0614	45.0468	44.9831	45.0268	45.0459	48.5635	45.0261	44.6463	44.9768	44.9923	45.0113	45.0223	45.0057	45.088899999999995	45.0742	48.477599999999995	48.5801	48.505700000000004	45.9025	45.8477	45.819700000000005	45.82	44.8431	44.891999999999996	44.859100000000005	44.2659	44.264900000000004	44.281	44.2993	44.2516	44.2801	44.307900000000004	44.304700000000004	44.4953	44.446400000000004	44.8992	44.451800000000006	44.513000000000005	44.4427	44.4684	44.4912	44.4656	44.4997	44.508199999999995	44.8574	44.8645	44.8831	44.8537	44.8352	44.821600000000004	44.8745	44.8615	44.8813	44.7934	48.4497	48.5469	44.961800000000004	45.0384	45.0368	48.4794	44.9112	45.0174	45.0172	45.026500000000006	45.036	45.8459	45.7825	45.841100000000004	45.851	44.884800000000006	44.8623
46	44.7171	44.8525	44.8625	44.824799999999996	44.885799999999996	44.8548	48.269600000000004	44.827	45.1202	44.7954	44.810100000000006	44.8441	44.8286	44.844899999999996	44.853300000000004	44.8151	48.2568	48.2454	48.226	45.4599	45.4326	45.4922	45.5013	44.373000000000005	44.361	44.3414	44.549	44.5595	44.6062	44.5696	44.554	44.5426	44.520900000000005	44.5287	44.1815	44.2605	44.354	44.2312	44.2725	44.2585	44.264399999999995	44.3024	44.2359	44.2252	44.2411	44.4668	44.5304	44.391999999999996	44.489000000000004	44.446000000000005	44.5064	44.507600000000004	44.4862	44.5047	44.5223	48.2117	48.220600000000005	44.7322	44.8227	44.7727	48.302	44.362	44.832	44.7988	44.8391	44.827099999999994	45.4049	45.4786	45.474199999999996	45.5244	44.358399999999996	44.404700000000005
47	44.7742	44.8968	44.8815	44.875	44.8914	44.918	48.809599999999996	44.9027	44.745200000000004	44.8551	44.915699999999994	44.8735	44.7988	44.8494	44.857200000000006	44.8976	48.7852	48.7594	48.838	45.440599999999996	45.5511	45.561	45.5499	44.182900000000004	44.3236	44.2181	44.4388	44.4582	44.4846	44.4133	44.4297	44.4437	44.4241	44.4647	44.1059	44.1246	44.2489	44.1277	44.1267	44.074200000000005	44.1057	44.184400000000004	44.1119	44.115500000000004	44.1388	44.4704	44.4451	44.2583	44.4974	44.5016	44.4696	44.5524	44.4705	44.474599999999995	44.5203	48.7914	48.7873	44.7672	44.8106	44.8211	48.803200000000004	44.276900000000005	44.8136	44.8316	44.859300000000005	44.8254	45.5	45.5322	45.5839	45.5371	44.289899999999996	44.2813
48	44.6633	44.783699999999996	44.7673	44.743500000000004	44.7204	44.7657	49.4247	44.7883	44.2748	44.7288	44.7403	44.7297	44.721	44.7525	44.7694	44.7559	49.4493	49.4625	49.4943	45.6924	45.7844	45.7756	45.8226	44.0579	44.285999999999994	44.223099999999995	44.0393	44.0654	44.1005	44.128099999999996	44.1544	44.1196	44.1334	44.1059	44.044200000000004	44.0912	44.312200000000004	44.1806	44.1536	44.1331	44.1588	44.1796	44.109700000000004	44.1846	44.187599999999996	44.4363	44.4799	44.2944	44.4663	44.431	44.4819	44.5227	44.453700000000005	44.4346	44.4705	49.447	49.466	44.711	44.7934	44.7511	49.4604	44.3406	44.7802	44.7415	44.8158	44.753	45.7095	45.6933	45.7707	45.7451	44.2986	44.2729
49	44.697199999999995	44.709900000000005	44.7357	44.7064	44.7084	44.7407	48.5354	44.6944	44.5986	44.5806	44.6458	44.6375	44.6662	44.6481	44.641999999999996	44.6525	48.565599999999996	48.5895	48.6106	45.6316	45.705	45.6786	45.6481	44.5318	44.533699999999996	44.5034	44.0904	44.1329	44.1571	44.1055	44.1433	44.1288	44.195299999999996	44.1642	44.3219	44.3604	44.5258	44.3339	44.4084	44.3462	44.3428	44.3962	44.3282	44.3178	44.3285	44.7125	44.7068	44.502399999999994	44.7214	44.6991	44.8061	44.763799999999996	44.7365	44.7119	44.756	48.5032	48.5449	44.6716	44.7128	44.7716	48.5818	44.5599	44.7597	44.7359	44.7397	44.771499999999996	45.6152	45.6225	45.6273	45.645	44.4782	44.5338
50	44.4793	44.528400000000005	44.5521	44.496	44.548700000000004	44.519	48.2504	44.520900000000005	44.3907	44.3493	44.427299999999995	44.465199999999996	44.421	44.4155	44.460699999999996	44.4638	48.2938	48.295300000000005	48.2755	45.4705	45.412200000000006	45.4428	45.439299999999996	44.2143	44.2597	44.275	43.737500000000004	43.8559	43.8674	43.8296	43.804700000000004	43.8539	43.8652	43.8651	43.9193	44.0472	44.2277	44.0237	44.051899999999996	44.0501	43.957800000000006	44.052400000000006	44.0505	44.060500000000005	44.0705	44.5146	44.5375	44.2738	44.533899999999996	44.5245	44.5093	44.6142	44.4994	44.526700000000005	44.5419	48.2438	48.2536	44.5638	44.577600000000004	44.6154	48.263	44.2469	44.5597	44.5247	44.5636	44.581900000000005	45.4159	45.407599999999995	45.4661	45.4308	44.266299999999994	44.3092
