"Read Position"	"SRR11711678"	"SRR11711679"	"SRR11711680"	"SRR11711681"	"SRR11711682"	"SRR11711683"	"SRR11711684"	"SRR11711685"	"SRR11711686"	"SRR11711687"	"SRR11711688"	"SRR11711689"	"SRR11711690"	"SRR11711691"	"SRR11711692"	"SRR11711693"	"SRR11711695"	"SRR11711706"	"SRR11711717"	"SRR11711728"	"SRR11711739"	"SRR11711760"	"SRR11711771"	"SRR11711782"	"SRR11711793"	"SRR11711804"	"SRR11711805"	"SRR11711806"	"SRR11711807"	"SRR11711808"	"SRR11711809"	"SRR11711810"	"SRR11711811"	"SRR11711812"	"SRR11711813"	"SRR11711814"	"SRR11711815"	"SRR11711816"	"SRR11711817"	"SRR11711818"	"SRR11711819"	"SRR11711820"	"SRR11711821"	"SRR11711822"	"SRR11711823"	"SRR11711824"	"SRR11711825"	"SRR11711826"	"SRR11711827"	"SRR11711828"	"SRR11711833"	"SRR11711844"	"SRR11711855"	"SRR11711866"	"SRR11711877"	"SRR11711888"	"SRR11711899"	"SRR11711907"	"SRR11711908"	"SRR11711909"	"SRR11711910"	"SRR11711911"	"SRR11711912"	"SRR11711913"	"SRR11711914"	"SRR11711915"	"SRR11711916"	"SRR11711927"	"SRR11711938"	"SRR11711949"	"SRR11711950"	"SRR11711951"
21	0.025413699999999997	0.009425	0.032650000000000005	0.040625	0.01085	0.046125	0.01715	0.03345	0.0306801	0.019675	0.010725	0.043525	0.025875	0.017275	0.042374999999999996	0.035425000000000005	0.024075	0.008025	0.00445	0.022213	0.0055000000000000005	0.006475	0.00525	0.0216293	0.005399999999999999	0.0373	0.00607192	0.026449999999999998	0.032875	0.019075	0.0237	0.026975000000000002	0.005075	0.005425	0.021223699999999998	0.00075	0.027825000000000003	0.03645	0.032875	0.021575	0.02035	0.02675	0.016825	0.0044	0.004175	0.00606385	0.024125	0.016475	0.032850000000000004	0.0292	0.01715	0.0231	0.020125	0.002425	0.0046749999999999995	0.00474185	0.035975	0.026166699999999998	0.01	0.03055	0.02885	0.0268	0.038900000000000004	0.00925	0.045325	0.032825	0.0373	0.02945	0.017349999999999997	0.026225000000000002	0.00635	0.005
22	0.019212299999999998	0.014100000000000001	0.03345	0.04225	0.008525	0.009575	0.03075	0.024725	0.0204534	0.015025	0.021	0.04025	0.027999999999999997	0.012425000000000002	0.00785	0.025175000000000003	0.031674999999999995	0.001	0.01015	0.017903	0.002875	0.0013750000000000001	0.011349999999999999	0.0180718	0.0026999999999999997	0.032725000000000004	0.00428606	0.023425	0.023775	0.013525	0.0495	0.0189	0.0036	0.013025	0.0163345	0	0.019375	0.0315	0.02445	0.015825	0.0378	0.04115	0.0033000000000000004	0.0083	0.009775	0.00442093	0.021225	0.033725	0.02525	0.0203	0.027175	0.044725	0.0073999999999999995	0.004975	0.010925	0.00326661	0.029750000000000002	0.019666700000000002	0.0138	0.0308	0.020325	0.029349999999999998	0.040499999999999994	0.00715	0.009775	0.025349999999999998	0.0333	0.020274999999999998	0.034675	0.028650000000000002	0.0013750000000000001	0.0103
23	0.0018644800000000002	0.014425	0.021325	0.021425	0.007175	0.017225	0.024175	0.028725	0	0.00115	0.024925000000000003	0.020175	0.01455	0.010950000000000001	0.015325000000000002	0.028875	0.02045	0.016175000000000002	0.004875	0.0014919199999999999	0	0.0134	0.00575	0.00213447	0	0.0138	0.000422112	0.011025	0.01125	0.017750000000000002	0.03075	0.028499999999999998	0.010225	0.006225	0.0024446199999999998	0	0.022725	0.014525000000000001	0.01155	0.020225	0.029775	0.01305	0.033425	0.0085	0.00435	0.00011948500000000001	0.012275	0.025050000000000003	0.005375	0.027075	0.021775	0.0151	0.037024999999999995	0.005875	0.00505	0.000184405	0.012625	0.002125	0.013774999999999999	0.020225	0.020375	0.022025	0.020725	0.00605	0.016275	0.028275	0.01525	0.023475	0.02615	0.02155	0.013975000000000001	0.005625
24	0.00255353	0.0037249999999999996	0.014975	0.0044	0.005575	0.009325	0.0221	0.0138	0.006817790000000001	0.001875	0.0059	0.018725	0.000725	0.008075	0.008425	0.012899999999999998	0.018625	0.0052250000000000005	0.00265	0.0392871	0.009899999999999999	0.003974999999999999	0.002825	0.040412500000000004	0.0091	0.029924999999999997	0.0160078	0.020900000000000002	0.029224999999999998	0.00007500000000000001	0.029550000000000003	0.0199	0.00385	0.002575	0.0395584	0.007225	0.01315	0.029050000000000003	0.031175	0.000625	0.028425	0.01485	0.0151	0.004725	0.002725	0.017385	0.021374999999999998	0.02365	0.026025	0.010074999999999999	0.02175	0.01525	0.01985	0.00355	0.00265	0.012407799999999998	0.028525000000000002	0.003	0.004125	0.014775000000000002	0.015125	0.018975	0.00435	0.004625	0.009375	0.013200000000000002	0.031349999999999996	0.01295	0.024525	0.018125	0.004275	0.00295
25	0	0.0029	0.0195	0.019	0.006	0.011975	0.014674999999999999	0.0156	0	0	0.006775	0.026824999999999998	0.0081	0.00975	0.010525	0.0156	0.00255	0.000325	0.0011250000000000001	0	0	0.00055	0.00125	0	0	0.0015	0	0.001675	0.0013	0.000325	0.01715	0.001575	0.001875	0.001	0	0	0.001575	0.0023499999999999997	0.0012000000000000001	0.00055	0.019325000000000002	0.003625	0	0.003125	0.0006000000000000001	0	0.002075	0.014625	0	0.001775	0.017075	0.003875	0.00065	0.0019000000000000002	0.00055	0	0.0017	0	0.003475	0.017750000000000002	0.001575	0.002625	0.0181	0.005025	0.01235	0.01565	0.001275	0.00125	0.015349999999999999	0.002275	0.0007999999999999999	0.001425
26	0	0.0025	0.01755	0.008425	0.005875	0.013300000000000001	0.021675	0.0066500000000000005	0	0	0.0071	0.0202	0.001025	0.00755	0.013300000000000001	0.006	0.028975	0.00675	0.004225	0	0.00007500000000000001	0.00555	0.005075	0	0.00009999999999999999	0.0009500000000000001	0.000162351	0.00105	0.00105	0.00015000000000000001	0.037175	0.025050000000000003	0.0035250000000000004	0.005575	0	0.00009999999999999999	0.0011250000000000001	0.00145	0.0007750000000000001	0.000625	0.027950000000000003	0.032850000000000004	0.017124999999999998	0.003425	0.0043749999999999995	0.00011948500000000001	0.001275	0.024575	0	0.0015	0.019825	0.03385	0.019775	0.0018499999999999999	0.005025	0.00005268719999999999	0.0011	0	0.00285	0.015300000000000001	0.001275	0.028525000000000002	0.00845	0.004825	0.0125	0.0069	0.0007999999999999999	0.000975	0.025599999999999998	0.028975	0.005625	0.004975
27	0	0	0.00047500000000000005	0	0.002975	0.00205	0.0016500000000000002	0.0007999999999999999	0	0	0	0.000575	0	0.00295	0.00195	0.00055	0.009375	0.008674999999999999	0.005825	0	0	0.007075	0.006999999999999999	0	0	0	0	0	0	0	0.002025	0.0183	0.00515	0.007975	0	0	0	0	0	0	0.0025	0.0023499999999999997	0.02135	0.0056	0.0057	0	0	0.00205	0	0	0.002425	0	0.023575000000000002	0.002825	0.00655	0	0	0	0	0.000525	0	0.01215	0	0.0024000000000000002	0.001925	0.0007750000000000001	0	0	0.001925	0.011825	0.0075	0.0067
28	0	0	0.0019749999999999998	0.00015000000000000001	0	0	0.010025	0	0	0	0	0.0017	0	0	0	0	0.00345	0.00019999999999999998	0.0015	0	0	0.00019999999999999998	0.0019000000000000002	0	0	0	0	0	0	0	0.0145	0	0.000725	0.002	0	0	0	0	0	0	0.013275	0.00505	0	0.0023	0.00105	0	0	0.01105	0	0	0.0095	0.00825	0	0.0012000000000000001	0.00145	0	0	0	0	0.00145	0	0.002225	0.00007500000000000001	0	0	0	0	0	0.011075	0.002575	0.000325	0.002025
29	0.00117543	0	0	0	0	0	0	0	0.0204534	0.00047500000000000005	0	0	0	0	0	0	0	0	0.000175	0	0	0	0.000049999999999999996	0	0	0	0	0	0	0	0	0	0	0.000275	0	0	0	0	0	0	0	0.000024999999999999998	0	0.00025	0	0	0	0	0	0	0	0	0	0.00030000000000000003	0	0	0	0.00158334	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000225
30	0.00137809	0	0	0	0	0	0	0	0.0204534	0.00047500000000000005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014166699999999999	0.000024999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0
31	0	0	0	0	0	0	0.0006749999999999999	0	0	0	0	0	0	0	0	0	0.000024999999999999998	0.00007500000000000001	0.000325	0	0	0.000024999999999999998	0.000275	0	0	0	0	0	0	0	0.0007999999999999999	0.00009999999999999999	0.000125	0.00019999999999999998	0	0	0	0	0	0	0.000975	0	0.000024999999999999998	0.00047500000000000005	0	0	0	0.00075	0	0	0.0006000000000000001	0.000325	0.000049999999999999996	0.00045	0	0	0	0	0	0	0	0.00007500000000000001	0	0	0	0	0	0	0.00055	0.000049999999999999996	0.00025	0.000125
32	0.000445854	0	0	0	0	0	0	0	0.0306801	0.00035	0	0	0.000024999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00125	0	0	0	0	0.000049999999999999996	0	0	0	0	0	0	0	0	0
33	0	0	0.010799999999999999	0.008	0.001925	0.00205	0	0.00255	0	0	0.00025	0.016975	0.001625	0.0015999999999999999	0.002175	0.00245	0	0	0	0.00165768	0	0	0	0.00241906	0	0.000024999999999999998	0.000584463	0	0.000024999999999999998	0	0	0	0	0	0.00311133	0	0	0	0.000024999999999999998	0	0	0	0	0	0	0.00020909799999999998	0	0	0.000024999999999999998	0	0	0	0	0	0	0.00039515399999999994	0	0	0	0.008775	0.000024999999999999998	0	0.00845	0.0015500000000000002	0.002025	0.002625	0.000049999999999999996	0	0	0	0	0
34	0.020914600000000002	0.002875	0.008575	0.008225	0.0021	0.00047500000000000005	0.00035	0.0049	0.0238623	0.017025	0.00065	0.0118	0.004175	0.0019000000000000002	0.000525	0.004425	0.000125	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006000000000000001	0	0	0	0	0	0	0	0	0	0.00035	0.00019999999999999998	0	0	0	0	0	0.000425	0	0	0.000125	0.00025	0	0	0	0	0	0.0229584	0.003425	0.0069	0	0	0.008275000000000001	0.0017499999999999998	0.00039999999999999996	0.005	0	0	0.000525	0	0	0
35	0.00526918	0.0049499999999999995	0.0075	0.005275	0.0025	0.003	0.028650000000000002	0.0006749999999999999	0.0170445	0.004699999999999999	0.0039499999999999995	0.008975	0.003075	0.0031999999999999997	0.001925	0.00065	0.021275	0.00007500000000000001	0.000225	0	0	0.000024999999999999998	0.000325	0	0	0.003974999999999999	0	0.00335	0.001825	0	0.0476	0.00775	0.00039999999999999996	0.000225	0	0	0	0.005825	0.00045	0	0.037149999999999996	0.031625	0	0.00075	0.000049999999999999996	0	0.000175	0.033625	0.0052	0	0.023475	0.040975000000000004	0.0009249999999999999	0.00045	0.000049999999999999996	0	0.00425	0.00745834	0.004575	0.006075	0	0.017625000000000002	0.0048000000000000004	0.002125	0.003	0.0007750000000000001	0.0049499999999999995	0	0.034675	0.0183	0.000175	0.00030000000000000003
36	0.0534214	0.00825	0.022125000000000002	0.024575	0.004625	0.02115	0.010725	0.019799999999999998	0.0204534	0.043025	0.0075	0.026725000000000002	0.013300000000000001	0.007975	0.01825	0.020675000000000002	0.008575	0.000175	0.00030000000000000003	0	0	0.00015000000000000001	0.00045	0	0	0.010325	0	0.004425	0.01315	0	0.015899999999999997	0.005025	0.0006749999999999999	0.000525	0	0	0.005525	0.006775	0.015449999999999998	0	0.01395	0.0118	0.000175	0.001275	0.00015000000000000001	0	0.002575	0.012475	0.01525	0.003025	0.009525	0.013175000000000001	0.001625	0.00065	0.000325	0	0.00965	0.055333400000000005	0.010325	0.019625	0.00545	0.006925000000000001	0.023725	0.0036999999999999997	0.01935	0.020075	0.011000000000000001	0.005975	0.012799999999999999	0.00685	0.000275	0.00075
37	0.0231844	0.008175	0.011125	0	0.00805	0.030325	0.000275	0.0058	0.0238623	0.017625000000000002	0.013125	0.0048000000000000004	0	0.013125	0.025500000000000002	0.00555	0.0011250000000000001	0.000024999999999999998	0.000024999999999999998	0.00745958	0.0026999999999999997	0.000024999999999999998	0.000024999999999999998	0.0061188	0.00295	0.00995	0.00233785	0.010074999999999999	0.00635	0.0009500000000000001	0.0006749999999999999	0.0008250000000000001	0.00007500000000000001	0	0.00633378	0.0008749999999999999	0.0033250000000000003	0.014249999999999999	0.00575	0.0013750000000000001	0.00055	0.0013750000000000001	0	0.00009999999999999999	0	0.0021208499999999996	0.00965	0.000375	0.0060999999999999995	0.003974999999999999	0.000525	0.0014	0	0.000024999999999999998	0	0.0021601800000000003	0.0112	0.025375	0.009025	0.010025	0.00295	0.0013	0	0.0067	0.0276	0.0048000000000000004	0.01185	0.0027500000000000003	0.00045	0.00075	0.000024999999999999998	0.000024999999999999998
38	0.00526918	0.005975	0.0045000000000000005	0.000325	0.0056	0.0226	0.017750000000000002	0.020425	0.006817790000000001	0.006	0.00475	0.0045000000000000005	0.00007500000000000001	0.00735	0.022699999999999998	0.02	0.013774999999999999	0.0048000000000000004	0.0107	0.0024865300000000003	0.00007500000000000001	0.004975	0.01155	0.00170757	0.00015000000000000001	0.0115	0.00045458200000000003	0.0071	0.011125	0.0222	0.017175	0.01145	0.007175	0.013075	0.00222238	0.000024999999999999998	0.022225	0.0104	0.012199999999999999	0.021374999999999998	0.019025	0.016550000000000002	0.002575	0.01	0.012549999999999999	0.00032858299999999997	0.007449999999999999	0.015775	0.008749999999999999	0.024775	0.017499999999999998	0.013275	0.005325	0.00805	0.01305	0.00036881100000000003	0.010675	0.0063750099999999995	0.006075	0.0049	0.01905	0.0142	0.000275	0.004699999999999999	0.02075	0.019925	0.01235	0.022475	0.01585	0.01395	0.0053	0.011225
39	0.0174288	0.00915	0.0056	0.002325	0.009525	0.027549999999999998	0.026899999999999997	0.019975	0.0136356	0.0168	0.004699999999999999	0.007475	0.0011	0.015975	0.022000000000000002	0.02075	0.021175	0.0027500000000000003	0.013425000000000001	0.027186000000000002	0.011825	0.0027500000000000003	0.013999999999999999	0.0258982	0.0127	0.040575	0.012014	0.02735	0.041025000000000006	0.01695	0.034775	0.016	0.0045000000000000005	0.016	0.027113	0.0056	0.027775	0.038875	0.041025000000000006	0.017425	0.032650000000000005	0.025875	0.003125	0.007975	0.0154	0.0129641	0.024425	0.02815	0.041800000000000004	0.026525000000000003	0.025599999999999998	0.026375	0.0072	0.00515	0.015449999999999998	0.00951005	0.043274999999999994	0.01875	0.009174999999999999	0.00625	0.026600000000000002	0.019725	0.002225	0.008075	0.026324999999999998	0.020175	0.04105	0.02855	0.028975	0.018875	0.003075	0.013025
